Animal Number;Date;Begin Time;End Time;Yield;Kickoff LF;Kickoff Milkings;Kickoff LR;Kickoff RF;Kickoff RR
1133;10/24/2023;10/24/2023 11:02 AM;11:07 AM;14.59;Unchecked;0;Unchecked;Unchecked;Unchecked
1084;10/24/2023;10/24/2023 11:03 AM;11:09 AM;10.10;Unchecked;0;Unchecked;Unchecked;Unchecked
1385;10/24/2023;10/24/2023 11:04 AM;11:10 AM;13.23;Unchecked;0;Unchecked;Unchecked;Unchecked
1098;10/24/2023;10/24/2023 11:02 AM;11:10 AM;21.52;Unchecked;0;Unchecked;Unchecked;Unchecked
1281;10/24/2023;10/24/2023 11:07 AM;11:14 AM;19.51;Unchecked;0;Unchecked;Unchecked;Unchecked
1102;10/24/2023;10/24/2023 11:10 AM;11:15 AM;17.45;Unchecked;0;Unchecked;Unchecked;Unchecked
1223;10/24/2023;10/24/2023 11:11 AM;11:16 AM;10.39;Unchecked;0;Unchecked;Unchecked;Unchecked
1406;10/24/2023;10/24/2023 11:17 AM;11:21 AM;8.95;Checked;1;Unchecked;Unchecked;Unchecked
1417;10/24/2023;10/24/2023 11:15 AM;11:21 AM;14.17;Unchecked;0;Unchecked;Unchecked;Unchecked
1243;10/24/2023;10/24/2023 11:18 AM;11:24 AM;24.25;Unchecked;0;Unchecked;Unchecked;Unchecked
1259;10/24/2023;10/24/2023 11:19 AM;11:25 AM;12.36;Unchecked;0;Unchecked;Unchecked;Unchecked
1284;10/24/2023;10/24/2023 11:22 AM;11:27 AM;11.60;Unchecked;0;Unchecked;Unchecked;Unchecked
978;10/24/2023;10/24/2023 11:24 AM;11:35 AM;16.01;Unchecked;0;Unchecked;Unchecked;Unchecked
1232;10/24/2023;10/24/2023 11:26 AM;11:36 AM;14.73;Unchecked;0;Unchecked;Unchecked;Unchecked
1425;10/24/2023;10/24/2023 11:28 AM;11:38 AM;14.35;Unchecked;0;Unchecked;Unchecked;Unchecked
1443;10/24/2023;10/24/2023 11:27 AM;11:39 AM;19.88;Unchecked;0;Unchecked;Unchecked;Unchecked
1241;10/24/2023;10/24/2023 11:35 AM;11:40 AM;11.30;Unchecked;0;Unchecked;Unchecked;Unchecked
1264;10/24/2023;10/24/2023 11:37 AM;11:42 AM;14.34;Unchecked;0;Unchecked;Unchecked;Unchecked
1315;10/24/2023;10/24/2023 11:39 AM;11:45 AM;11.25;Unchecked;0;Unchecked;Unchecked;Unchecked
1312;10/24/2023;10/24/2023 11:38 AM;11:47 AM;17.79;Unchecked;0;Unchecked;Unchecked;Unchecked
896;10/24/2023;10/24/2023 11:41 AM;11:49 AM;18.67;Unchecked;0;Unchecked;Unchecked;Unchecked
973;10/24/2023;10/24/2023 12:19 PM;12:27 PM;17.80;Unchecked;0;Unchecked;Unchecked;Unchecked
935;10/24/2023;10/24/2023 12:20 PM;12:27 PM;18.81;Unchecked;0;Unchecked;Unchecked;Unchecked
902;10/24/2023;10/24/2023 12:19 PM;12:28 PM;15.74;Unchecked;0;Unchecked;Unchecked;Unchecked
711;10/24/2023;10/24/2023 12:26 PM;12:34 PM;12.27;Unchecked;0;Unchecked;Unchecked;Unchecked
747;10/24/2023;10/24/2023 12:35 PM;12:40 PM;13.81;Unchecked;0;Unchecked;Unchecked;Unchecked
1294;10/24/2023;10/24/2023 12:34 PM;12:40 PM;9.83;Unchecked;0;Unchecked;Unchecked;Unchecked
1368;10/24/2023;10/24/2023 12:34 PM;12:40 PM;18.26;Unchecked;1;Unchecked;Unchecked;Checked
1432;10/24/2023;10/24/2023 12:36 PM;12:42 PM;14.86;Unchecked;0;Unchecked;Unchecked;Unchecked
924;10/24/2023;10/24/2023 12:40 PM;12:47 PM;17.40;Unchecked;0;Unchecked;Unchecked;Unchecked
1200;10/24/2023;10/24/2023 12:41 PM;12:48 PM;13.98;Unchecked;0;Unchecked;Unchecked;Unchecked
1148;10/24/2023;10/24/2023 12:43 PM;12:48 PM;16.27;Unchecked;0;Unchecked;Unchecked;Unchecked
1414;10/24/2023;10/24/2023 12:41 PM;12:49 PM;19.02;Unchecked;0;Unchecked;Unchecked;Unchecked
1433;10/24/2023;10/24/2023 12:49 PM;12:54 PM;12.31;Unchecked;0;Unchecked;Unchecked;Unchecked
868;10/24/2023;10/24/2023 12:50 PM;12:56 PM;17.68;Unchecked;0;Unchecked;Unchecked;Unchecked
962;10/24/2023;10/24/2023 12:48 PM;12:57 PM;21.22;Unchecked;0;Unchecked;Unchecked;Unchecked
1212;10/24/2023;10/24/2023 12:58 PM;1:02 PM;11.97;Unchecked;0;Unchecked;Unchecked;Unchecked
1359;10/24/2023;10/24/2023 12:56 PM;1:03 PM;12.73;Checked;1;Unchecked;Unchecked;Unchecked
628;10/24/2023;10/24/2023 12:55 PM;1:04 PM;23.29;Unchecked;0;Unchecked;Unchecked;Unchecked
722;10/24/2023;10/24/2023 12:57 PM;1:09 PM;28.48;Unchecked;0;Unchecked;Unchecked;Unchecked
1328;10/24/2023;10/24/2023 1:04 PM;1:10 PM;16.95;Unchecked;0;Unchecked;Unchecked;Unchecked
1237;10/24/2023;10/24/2023 1:04 PM;1:10 PM;16.11;Unchecked;0;Unchecked;Unchecked;Unchecked
785;10/24/2023;10/24/2023 1:09 PM;1:16 PM;12.96;Unchecked;0;Unchecked;Unchecked;Unchecked
970;10/24/2023;10/24/2023 1:11 PM;1:17 PM;11.88;Unchecked;1;Unchecked;Unchecked;Checked
1434;10/24/2023;10/24/2023 1:11 PM;1:18 PM;14.02;Unchecked;0;Unchecked;Unchecked;Unchecked
1163;10/24/2023;10/24/2023 1:10 PM;1:20 PM;16.63;Unchecked;0;Unchecked;Unchecked;Unchecked
1486;10/24/2023;10/24/2023 1:18 PM;1:23 PM;12.90;Unchecked;0;Unchecked;Unchecked;Unchecked
1240;10/24/2023;10/24/2023 1:17 PM;1:23 PM;15.88;Unchecked;0;Unchecked;Unchecked;Unchecked
1398;10/24/2023;10/24/2023 1:18 PM;1:24 PM;11.28;Unchecked;0;Unchecked;Unchecked;Unchecked
1067;10/24/2023;10/24/2023 1:24 PM;1:29 PM;12.84;Unchecked;0;Unchecked;Unchecked;Unchecked
1266;10/24/2023;10/24/2023 1:21 PM;1:30 PM;18.84;Unchecked;0;Unchecked;Unchecked;Unchecked
1371;10/24/2023;10/24/2023 1:24 PM;1:32 PM;12.56;Unchecked;0;Unchecked;Unchecked;Unchecked
872;10/24/2023;10/24/2023 1:24 PM;1:32 PM;16.24;Unchecked;0;Unchecked;Unchecked;Unchecked
971;10/24/2023;10/24/2023 1:29 PM;1:34 PM;12.42;Unchecked;0;Unchecked;Unchecked;Unchecked
1277;10/24/2023;10/24/2023 1:30 PM;1:38 PM;13.98;Unchecked;0;Unchecked;Unchecked;Unchecked
1391;10/24/2023;10/24/2023 1:33 PM;1:38 PM;12.61;Unchecked;0;Unchecked;Unchecked;Unchecked
1430;10/24/2023;10/24/2023 1:35 PM;1:43 PM;16.22;Unchecked;0;Unchecked;Unchecked;Unchecked
1470;10/24/2023;10/24/2023 1:39 PM;1:44 PM;13.00;Unchecked;0;Unchecked;Unchecked;Unchecked
1126;10/24/2023;10/24/2023 1:33 PM;1:46 PM;23.50;Unchecked;0;Unchecked;Unchecked;Unchecked
1267;10/24/2023;10/24/2023 1:39 PM;1:46 PM;13.07;Unchecked;0;Unchecked;Unchecked;Unchecked
1449;10/24/2023;10/24/2023 1:45 PM;1:51 PM;19.56;Unchecked;0;Unchecked;Unchecked;Unchecked
1410;10/24/2023;10/24/2023 1:44 PM;1:52 PM;16.60;Unchecked;0;Unchecked;Unchecked;Unchecked
1273;10/24/2023;10/24/2023 1:47 PM;1:54 PM;16.05;Unchecked;0;Unchecked;Unchecked;Unchecked
1364;10/24/2023;10/24/2023 1:52 PM;1:58 PM;20.83;Unchecked;0;Unchecked;Unchecked;Unchecked
1261;10/24/2023;10/24/2023 1:54 PM;2:01 PM;18.72;Unchecked;0;Unchecked;Unchecked;Unchecked
1231;10/24/2023;10/24/2023 1:55 PM;2:01 PM;17.44;Unchecked;0;Unchecked;Unchecked;Unchecked
1225;10/24/2023;10/24/2023 1:58 PM;2:04 PM;16.74;Unchecked;0;Unchecked;Unchecked;Unchecked
1255;10/24/2023;10/24/2023 2:01 PM;2:07 PM;18.16;Unchecked;0;Unchecked;Unchecked;Unchecked
1454;10/24/2023;10/24/2023 1:59 PM;2:09 PM;16.13;Unchecked;0;Unchecked;Unchecked;Unchecked
1399;10/24/2023;10/24/2023 2:01 PM;2:10 PM;15.54;Unchecked;0;Unchecked;Unchecked;Unchecked
842;10/24/2023;10/24/2023 2:06 PM;2:11 PM;15.51;Unchecked;0;Unchecked;Unchecked;Unchecked
1246;10/24/2023;10/24/2023 2:08 PM;2:15 PM;15.27;Unchecked;0;Unchecked;Unchecked;Unchecked
1291;10/24/2023;10/24/2023 2:10 PM;2:16 PM;14.61;Unchecked;0;Unchecked;Unchecked;Unchecked
1258;10/24/2023;10/24/2023 2:12 PM;2:17 PM;16.20;Unchecked;0;Unchecked;Unchecked;Unchecked
1116;10/24/2023;10/24/2023 2:10 PM;2:17 PM;22.28;Unchecked;0;Unchecked;Unchecked;Unchecked
1295;10/24/2023;10/24/2023 2:18 PM;2:25 PM;21.45;Unchecked;0;Unchecked;Unchecked;Unchecked
1477;10/24/2023;10/24/2023 2:20 PM;2:28 PM;12.43;Unchecked;0;Unchecked;Unchecked;Unchecked
729;10/24/2023;10/24/2023 2:21 PM;2:31 PM;29.51;Unchecked;0;Unchecked;Unchecked;Unchecked
1207;10/24/2023;10/24/2023 2:24 PM;2:32 PM;12.10;Unchecked;0;Unchecked;Unchecked;Unchecked
1216;10/24/2023;10/24/2023 2:26 PM;2:34 PM;20.82;Unchecked;0;Unchecked;Unchecked;Unchecked
1282;10/24/2023;10/24/2023 2:32 PM;2:38 PM;14.40;Unchecked;0;Unchecked;Unchecked;Unchecked
778;10/24/2023;10/24/2023 2:33 PM;2:39 PM;10.45;Unchecked;0;Unchecked;Unchecked;Unchecked
1329;10/24/2023;10/24/2023 2:39 PM;2:44 PM;11.67;Unchecked;0;Unchecked;Unchecked;Unchecked
1145;10/24/2023;10/24/2023 2:35 PM;2:44 PM;19.95;Unchecked;0;Unchecked;Unchecked;Unchecked
1003;10/24/2023;10/24/2023 2:39 PM;2:45 PM;16.92;Unchecked;0;Unchecked;Unchecked;Unchecked
1171;10/24/2023;10/24/2023 2:44 PM;2:49 PM;19.53;Unchecked;0;Unchecked;Unchecked;Unchecked
1423;10/24/2023;10/24/2023 2:45 PM;2:51 PM;15.60;Unchecked;0;Unchecked;Unchecked;Unchecked
1396;10/24/2023;10/24/2023 2:45 PM;2:52 PM;17.29;Unchecked;0;Unchecked;Unchecked;Unchecked
1233;10/24/2023;10/24/2023 2:46 PM;2:53 PM;18.95;Unchecked;0;Unchecked;Unchecked;Unchecked
1274;10/24/2023;10/24/2023 2:55 PM;3:01 PM;14.67;Unchecked;0;Unchecked;Unchecked;Unchecked
904;10/24/2023;10/24/2023 2:51 PM;3:01 PM;18.69;Unchecked;0;Unchecked;Unchecked;Unchecked
1215;10/24/2023;10/24/2023 2:53 PM;3:02 PM;21.23;Unchecked;0;Unchecked;Unchecked;Unchecked
1286;10/24/2023;10/24/2023 3:02 PM;3:08 PM;14.72;Unchecked;0;Unchecked;Unchecked;Unchecked
1407;10/24/2023;10/24/2023 3:03 PM;3:10 PM;15.65;Unchecked;0;Unchecked;Unchecked;Unchecked
723;10/24/2023;10/24/2023 3:04 PM;3:10 PM;22.94;Unchecked;0;Unchecked;Unchecked;Unchecked
1334;10/24/2023;10/24/2023 3:03 PM;3:12 PM;19.17;Unchecked;0;Unchecked;Unchecked;Unchecked
915;10/24/2023;10/24/2023 3:09 PM;3:16 PM;15.18;Unchecked;0;Unchecked;Unchecked;Unchecked
1427;10/24/2023;10/24/2023 3:10 PM;3:20 PM;10.99;Unchecked;1;Checked;Unchecked;Checked
1153;10/24/2023;10/24/2023 3:17 PM;3:23 PM;20.98;Unchecked;0;Unchecked;Unchecked;Unchecked
1288;10/24/2023;10/24/2023 3:13 PM;3:28 PM;17.03;Unchecked;1;Checked;Unchecked;Checked
1252;10/24/2023;10/24/2023 3:19 PM;3:29 PM;22.32;Unchecked;0;Unchecked;Unchecked;Unchecked
1276;10/24/2023;10/24/2023 3:26 PM;3:33 PM;16.08;Unchecked;0;Unchecked;Unchecked;Unchecked
1300;10/24/2023;10/24/2023 3:28 PM;3:35 PM;17.19;Unchecked;0;Unchecked;Unchecked;Unchecked
1219;10/24/2023;10/24/2023 3:33 PM;3:41 PM;15.23;Unchecked;1;Checked;Checked;Checked
1320;10/24/2023;10/24/2023 3:37 PM;3:45 PM;18.26;Unchecked;0;Unchecked;Unchecked;Unchecked
1272;10/24/2023;10/24/2023 3:46 PM;3:54 PM;11.37;Unchecked;1;Unchecked;Unchecked;Checked
738;10/24/2023;10/24/2023 3:50 PM;3:55 PM;9.51;Unchecked;0;Unchecked;Unchecked;Unchecked
1092;10/24/2023;10/24/2023 3:53 PM;3:59 PM;16.70;Unchecked;0;Unchecked;Unchecked;Unchecked
905;10/24/2023;10/24/2023 3:55 PM;4:01 PM;13.19;Unchecked;0;Unchecked;Unchecked;Unchecked
686;10/24/2023;10/24/2023 3:57 PM;4:04 PM;22.59;Unchecked;0;Unchecked;Unchecked;Unchecked
975;10/24/2023;10/24/2023 4:02 PM;4:11 PM;21.77;Unchecked;0;Unchecked;Unchecked;Unchecked
1127;10/24/2023;10/24/2023 4:05 PM;4:14 PM;19.09;Unchecked;0;Unchecked;Unchecked;Unchecked
1244;10/24/2023;10/24/2023 4:11 PM;4:16 PM;17.00;Unchecked;0;Unchecked;Unchecked;Unchecked
1435;10/24/2023;10/24/2023 4:07 PM;4:17 PM;8.29;Unchecked;1;Checked;Unchecked;Unchecked
1321;10/24/2023;10/24/2023 4:12 PM;4:18 PM;17.03;Unchecked;0;Unchecked;Unchecked;Unchecked
1325;10/24/2023;10/24/2023 4:15 PM;4:20 PM;13.15;Unchecked;0;Unchecked;Unchecked;Unchecked
1382;10/24/2023;10/24/2023 4:21 PM;4:27 PM;20.08;Unchecked;0;Unchecked;Unchecked;Unchecked
1453;10/24/2023;10/24/2023 4:18 PM;4:29 PM;7.68;Unchecked;0;Unchecked;Unchecked;Unchecked
1404;10/24/2023;10/24/2023 4:28 PM;4:31 PM;8.31;Unchecked;0;Unchecked;Unchecked;Unchecked
1101;10/24/2023;10/24/2023 4:25 PM;4:31 PM;11.73;Unchecked;0;Unchecked;Unchecked;Unchecked
1372;10/24/2023;10/24/2023 4:33 PM;4:39 PM;15.01;Unchecked;0;Unchecked;Unchecked;Unchecked
1400;10/24/2023;10/24/2023 4:30 PM;4:43 PM;11.69;Unchecked;0;Unchecked;Unchecked;Unchecked
736;10/24/2023;10/24/2023 4:37 PM;4:45 PM;17.87;Unchecked;0;Unchecked;Unchecked;Unchecked
1418;10/24/2023;10/24/2023 4:39 PM;4:45 PM;21.04;Unchecked;1;Checked;Unchecked;Checked
911;10/24/2023;10/24/2023 4:40 PM;4:47 PM;19.32;Unchecked;0;Unchecked;Unchecked;Unchecked
1429;10/24/2023;10/24/2023 4:46 PM;4:53 PM;18.23;Unchecked;0;Unchecked;Unchecked;Unchecked
1039;10/24/2023;10/24/2023 4:47 PM;4:56 PM;22.38;Unchecked;0;Unchecked;Unchecked;Unchecked
1367;10/24/2023;10/24/2023 4:47 PM;4:57 PM;12.09;Unchecked;0;Unchecked;Unchecked;Unchecked
1058;10/24/2023;10/24/2023 4:55 PM;5:03 PM;18.98;Unchecked;0;Unchecked;Unchecked;Unchecked
833;10/24/2023;10/24/2023 4:58 PM;5:05 PM;13.53;Unchecked;0;Unchecked;Unchecked;Unchecked
1061;10/24/2023;10/24/2023 5:00 PM;5:09 PM;18.86;Unchecked;0;Unchecked;Unchecked;Unchecked
1409;10/24/2023;10/24/2023 5:03 PM;5:10 PM;13.58;Unchecked;0;Unchecked;Unchecked;Unchecked
1447;10/24/2023;10/24/2023 5:08 PM;5:16 PM;11.58;Unchecked;0;Unchecked;Unchecked;Unchecked
1023;10/24/2023;10/24/2023 5:05 PM;5:16 PM;24.96;Unchecked;0;Unchecked;Unchecked;Unchecked
861;10/24/2023;10/24/2023 5:10 PM;5:16 PM;14.96;Unchecked;0;Unchecked;Unchecked;Unchecked
1474;10/24/2023;10/24/2023 5:11 PM;5:18 PM;14.96;Unchecked;0;Unchecked;Unchecked;Unchecked
981;10/24/2023;10/24/2023 5:17 PM;5:20 PM;5.00;Unchecked;0;Unchecked;Unchecked;Unchecked
924;10/24/2023;10/24/2023 5:17 PM;5:22 PM;11.78;Unchecked;0;Unchecked;Unchecked;Unchecked
1142;10/24/2023;10/24/2023 5:17 PM;5:25 PM;17.40;Unchecked;0;Unchecked;Unchecked;Unchecked
1457;10/24/2023;10/24/2023 5:19 PM;5:26 PM;16.54;Unchecked;0;Unchecked;Unchecked;Unchecked
1461;10/24/2023;10/24/2023 5:21 PM;5:27 PM;13.41;Unchecked;0;Unchecked;Unchecked;Unchecked
808;10/24/2023;10/24/2023 5:23 PM;5:29 PM;17.27;Unchecked;0;Unchecked;Unchecked;Unchecked
1380;10/24/2023;10/24/2023 5:27 PM;5:32 PM;9.06;Unchecked;0;Unchecked;Unchecked;Unchecked
1081;10/24/2023;10/24/2023 5:29 PM;5:35 PM;17.27;Unchecked;0;Unchecked;Unchecked;Unchecked
1478;10/24/2023;10/24/2023 5:32 PM;5:37 PM;11.84;Unchecked;0;Unchecked;Unchecked;Unchecked
1475;10/24/2023;10/24/2023 5:34 PM;5:39 PM;14.86;Unchecked;0;Unchecked;Unchecked;Unchecked
807;10/24/2023;10/24/2023 5:32 PM;5:40 PM;17.63;Unchecked;0;Unchecked;Unchecked;Unchecked
868;10/24/2023;10/24/2023 5:41 PM;5:46 PM;13.07;Unchecked;0;Unchecked;Unchecked;Unchecked
1480;10/24/2023;10/24/2023 5:40 PM;5:47 PM;9.77;Unchecked;0;Unchecked;Unchecked;Unchecked
571;10/24/2023;10/24/2023 5:39 PM;5:47 PM;17.72;Unchecked;1;Checked;Unchecked;Unchecked
921;10/24/2023;10/24/2023 5:47 PM;5:52 PM;15.21;Unchecked;0;Unchecked;Unchecked;Unchecked
978;10/24/2023;10/24/2023 5:43 PM;5:53 PM;13.02;Unchecked;0;Unchecked;Unchecked;Unchecked
1476;10/24/2023;10/24/2023 5:47 PM;5:53 PM;9.12;Unchecked;0;Unchecked;Unchecked;Unchecked
1319;10/24/2023;10/24/2023 5:48 PM;5:59 PM;9.55;Unchecked;0;Unchecked;Unchecked;Unchecked
1487;10/24/2023;10/24/2023 5:55 PM;5:59 PM;6.32;Unchecked;0;Unchecked;Unchecked;Unchecked
922;10/24/2023;10/24/2023 5:53 PM;6:00 PM;20.66;Unchecked;0;Unchecked;Unchecked;Unchecked
1168;10/24/2023;10/24/2023 5:53 PM;6:04 PM;20.09;Unchecked;0;Unchecked;Unchecked;Unchecked
1458;10/24/2023;10/24/2023 6:01 PM;6:05 PM;9.19;Unchecked;0;Unchecked;Unchecked;Unchecked
1463;10/24/2023;10/24/2023 5:59 PM;6:09 PM;21.32;Unchecked;0;Unchecked;Unchecked;Unchecked
1178;10/24/2023;10/24/2023 6:02 PM;6:11 PM;18.00;Unchecked;0;Unchecked;Unchecked;Unchecked
1232;10/24/2023;10/24/2023 6:05 PM;6:13 PM;10.78;Unchecked;0;Unchecked;Unchecked;Unchecked
1471;10/24/2023;10/24/2023 6:09 PM;6:15 PM;13.94;Unchecked;0;Unchecked;Unchecked;Unchecked
1151;10/24/2023;10/24/2023 6:11 PM;6:17 PM;21.12;Unchecked;0;Unchecked;Unchecked;Unchecked
1456;10/24/2023;10/24/2023 6:15 PM;6:22 PM;10.37;Unchecked;0;Unchecked;Unchecked;Unchecked
1436;10/24/2023;10/24/2023 6:16 PM;6:23 PM;17.03;Unchecked;0;Unchecked;Unchecked;Unchecked
1283;10/24/2023;10/24/2023 6:18 PM;6:23 PM;17.40;Unchecked;0;Unchecked;Unchecked;Unchecked
1235;10/24/2023;10/24/2023 6:14 PM;6:24 PM;19.41;Unchecked;0;Unchecked;Unchecked;Unchecked
1223;10/24/2023;10/24/2023 6:23 PM;6:29 PM;12.67;Unchecked;0;Unchecked;Unchecked;Unchecked
1241;10/24/2023;10/24/2023 6:24 PM;6:30 PM;18.81;Unchecked;0;Unchecked;Unchecked;Unchecked
1335;10/24/2023;10/24/2023 6:24 PM;6:30 PM;16.00;Unchecked;0;Unchecked;Unchecked;Unchecked
1192;10/24/2023;10/24/2023 6:24 PM;6:33 PM;19.21;Unchecked;0;Unchecked;Unchecked;Unchecked
1449;10/24/2023;10/24/2023 6:31 PM;6:36 PM;9.40;Unchecked;0;Unchecked;Unchecked;Unchecked
1442;10/24/2023;10/24/2023 6:31 PM;6:38 PM;13.98;Unchecked;0;Unchecked;Unchecked;Unchecked
897;10/24/2023;10/24/2023 6:30 PM;6:40 PM;26.16;Unchecked;0;Unchecked;Unchecked;Unchecked
454;10/24/2023;10/24/2023 6:34 PM;6:41 PM;19.69;Unchecked;0;Unchecked;Unchecked;Unchecked
1148;10/24/2023;10/24/2023 6:38 PM;6:44 PM;15.64;Unchecked;0;Unchecked;Unchecked;Unchecked
1370;10/24/2023;10/24/2023 6:38 PM;6:45 PM;17.55;Unchecked;0;Unchecked;Unchecked;Unchecked
703;10/24/2023;10/24/2023 6:41 PM;6:47 PM;20.06;Unchecked;0;Unchecked;Unchecked;Unchecked
856;10/24/2023;10/24/2023 6:40 PM;6:48 PM;25.14;Unchecked;0;Unchecked;Unchecked;Unchecked
1365;10/24/2023;10/24/2023 6:45 PM;6:51 PM;19.66;Unchecked;1;Unchecked;Checked;Unchecked
1078;10/24/2023;10/24/2023 6:46 PM;6:52 PM;13.27;Unchecked;0;Unchecked;Unchecked;Unchecked
1245;10/24/2023;10/24/2023 6:49 PM;6:56 PM;21.02;Unchecked;0;Unchecked;Unchecked;Unchecked
1362;10/24/2023;10/24/2023 6:52 PM;6:57 PM;15.07;Unchecked;0;Unchecked;Unchecked;Unchecked
1451;10/24/2023;10/24/2023 6:53 PM;6:58 PM;9.81;Unchecked;0;Unchecked;Unchecked;Unchecked
986;10/24/2023;10/24/2023 6:49 PM;7:03 PM;20.92;Unchecked;0;Unchecked;Unchecked;Unchecked
1140;10/24/2023;10/24/2023 6:56 PM;7:04 PM;19.03;Unchecked;0;Unchecked;Unchecked;Unchecked
1323;10/24/2023;10/24/2023 6:57 PM;7:04 PM;16.34;Unchecked;0;Unchecked;Unchecked;Unchecked
1472;10/24/2023;10/24/2023 6:59 PM;7:07 PM;9.63;Unchecked;1;Unchecked;Checked;Unchecked
837;10/24/2023;10/24/2023 7:03 PM;7:11 PM;21.14;Unchecked;0;Unchecked;Unchecked;Unchecked
1417;10/24/2023;10/24/2023 7:05 PM;7:11 PM;12.19;Unchecked;1;Checked;Unchecked;Unchecked
1144;10/24/2023;10/24/2023 7:04 PM;7:12 PM;21.46;Unchecked;0;Unchecked;Unchecked;Unchecked
1405;10/24/2023;10/24/2023 7:12 PM;7:18 PM;13.09;Unchecked;0;Unchecked;Unchecked;Unchecked
1100;10/24/2023;10/24/2023 7:12 PM;7:19 PM;20.56;Unchecked;0;Unchecked;Unchecked;Unchecked
1472;10/24/2023;10/24/2023 7:10 PM;7:20 PM;3.42;Unchecked;0;Unchecked;Unchecked;Unchecked
1040;10/24/2023;10/24/2023 7:13 PM;7:21 PM;25.06;Unchecked;0;Unchecked;Unchecked;Unchecked
1397;10/24/2023;10/24/2023 7:19 PM;7:24 PM;14.23;Unchecked;0;Unchecked;Unchecked;Unchecked
1263;10/24/2023;10/24/2023 7:20 PM;7:27 PM;18.15;Unchecked;0;Unchecked;Unchecked;Unchecked
1425;10/24/2023;10/24/2023 7:21 PM;7:30 PM;12.09;Unchecked;0;Unchecked;Unchecked;Unchecked
1091;10/24/2023;10/24/2023 7:21 PM;7:30 PM;20.35;Unchecked;0;Unchecked;Unchecked;Unchecked
1270;10/24/2023;10/24/2023 7:25 PM;7:33 PM;16.71;Unchecked;0;Unchecked;Unchecked;Unchecked
1363;10/24/2023;10/24/2023 7:30 PM;7:36 PM;16.13;Unchecked;1;Checked;Unchecked;Unchecked
1305;10/24/2023;10/24/2023 7:28 PM;7:38 PM;21.16;Unchecked;0;Unchecked;Unchecked;Unchecked
1440;10/24/2023;10/24/2023 7:34 PM;7:40 PM;9.71;Unchecked;0;Unchecked;Unchecked;Unchecked
1279;10/24/2023;10/24/2023 7:32 PM;7:41 PM;20.67;Unchecked;0;Unchecked;Unchecked;Unchecked
1284;10/24/2023;10/24/2023 7:36 PM;7:43 PM;16.91;Unchecked;0;Unchecked;Unchecked;Unchecked
1098;10/24/2023;10/24/2023 7:39 PM;7:46 PM;20.42;Unchecked;0;Unchecked;Unchecked;Unchecked
1360;10/24/2023;10/24/2023 7:41 PM;7:49 PM;16.14;Unchecked;0;Unchecked;Unchecked;Unchecked
1094;10/24/2023;10/24/2023 7:42 PM;7:49 PM;19.30;Unchecked;0;Unchecked;Unchecked;Unchecked
1343;10/24/2023;10/24/2023 7:43 PM;7:50 PM;19.51;Unchecked;0;Unchecked;Unchecked;Unchecked
1424;10/24/2023;10/24/2023 7:49 PM;7:55 PM;10.66;Unchecked;0;Unchecked;Unchecked;Unchecked
1200;10/24/2023;10/24/2023 7:49 PM;7:56 PM;10.59;Unchecked;0;Unchecked;Unchecked;Unchecked
1139;10/24/2023;10/24/2023 7:47 PM;7:59 PM;22.05;Unchecked;0;Unchecked;Unchecked;Unchecked
937;10/24/2023;10/24/2023 7:51 PM;7:59 PM;26.75;Unchecked;0;Unchecked;Unchecked;Unchecked
1246;10/24/2023;10/24/2023 7:57 PM;8:03 PM;13.81;Unchecked;0;Unchecked;Unchecked;Unchecked
785;10/24/2023;10/24/2023 8:00 PM;8:06 PM;12.52;Unchecked;0;Unchecked;Unchecked;Unchecked
1281;10/24/2023;10/24/2023 8:00 PM;8:06 PM;19.39;Unchecked;0;Unchecked;Unchecked;Unchecked
1262;10/24/2023;10/24/2023 7:57 PM;8:08 PM;21.63;Unchecked;0;Unchecked;Unchecked;Unchecked
896;10/24/2023;10/24/2023 8:06 PM;8:13 PM;12.00;Unchecked;0;Unchecked;Unchecked;Unchecked
1401;10/24/2023;10/24/2023 8:09 PM;8:14 PM;14.00;Unchecked;0;Unchecked;Unchecked;Unchecked
764;10/24/2023;10/24/2023 8:07 PM;8:15 PM;19.02;Unchecked;0;Unchecked;Unchecked;Unchecked
778;10/24/2023;10/24/2023 8:14 PM;8:20 PM;10.17;Unchecked;0;Unchecked;Unchecked;Unchecked
1376;10/24/2023;10/24/2023 8:15 PM;8:21 PM;14.44;Unchecked;0;Unchecked;Unchecked;Unchecked
1331;10/24/2023;10/24/2023 8:15 PM;8:22 PM;20.09;Unchecked;0;Unchecked;Unchecked;Unchecked
925;10/24/2023;10/24/2023 8:20 PM;8:26 PM;17.12;Unchecked;0;Unchecked;Unchecked;Unchecked
1133;10/24/2023;10/24/2023 8:23 PM;8:28 PM;13.74;Unchecked;0;Unchecked;Unchecked;Unchecked
1422;10/24/2023;10/24/2023 8:21 PM;8:28 PM;15.03;Unchecked;0;Unchecked;Unchecked;Unchecked
1163;10/24/2023;10/24/2023 8:20 PM;8:32 PM;14.46;Unchecked;1;Unchecked;Unchecked;Checked
948;10/24/2023;10/24/2023 8:27 PM;8:34 PM;18.68;Unchecked;0;Unchecked;Unchecked;Unchecked
1264;10/24/2023;10/24/2023 8:32 PM;8:37 PM;13.47;Unchecked;0;Unchecked;Unchecked;Unchecked
